COM,LIBCOM,DEC_PIMP19,DEC_TP6019,DEC_Q119,DEC_MED19,DEC_Q319,DEC_EQ19,DEC_D119,DEC_D219,DEC_D319,DEC_D419,DEC_D619,DEC_D719,DEC_D819,DEC_D919,DEC_RD19,DEC_S80S2019,DEC_GI19,DEC_PACT19,DEC_PTSA19,DEC_PCHO19,DEC_PBEN19,DEC_PPEN19,DEC_PAUT19,DEC_NOTE19
77288,Melun,NA,NA,9754.285714285714,16790.714285714286,24902.14285714286,0.9285714285714286,3759.285714285714,8085.714285714285,11290,13962.142857142857,19690.714285714286,23069.285714285714,26827.85714285714,33652.857142857145,11.585714285714285,11.778571428571428,0.37857142857142856,77.83571428571429,NA,NA,NA,19.485714285714284,2.6785714285714284,0
77294,Mitry-Mory,65.34,21.82,14270,21624,29758,0.726,8100,12548,15868,18808,24488,27838,32144,38552,5.1000000000000005,6.18,0.31,76.22,71.16,3.1,1.9600000000000002,20.48,3.3,0
77296,Moissy-Cramayel,NA,NA,13922,21366,28760,0.716,8052,12282,15428,18444,24058,27022,30978,37214,5.06,6.12,0.30519999999999997,81.26,76.46000000000001,3.2800000000000002,1.52,17.34,1.4,0
77305,Montereau-Fault-Yonne,NA,NA,6297.142857142857,11928.57142857143,18322.85714285714,1.0857142857142859,1705.7142857142858,4840,7527.142857142857,9690,14315.714285714286,16792.85714285714,20077.14285714286,25337.14285714286,NA,47.8,0.4154285714285714,72.58571428571429,NA,NA,NA,25.62857142857143,1.7857142857142858,0
77307,Montévrain,78.725,12.225,18967.5,26567.5,35857.5,0.635,11947.5,17137.5,20790,23787.5,29697.5,33522.5,38720,47267.5,4.025,5.225,0.29925,88.275,82.3,2.75,3.225,8.625,3.1,0.25
77316,Moret-Loing-et-Orvanne,71.43333333333334,10.333333333333334,18850,26223.333333333332,34846.666666666664,0.6066666666666667,12916.666666666666,17340,20250,23300,29196.666666666668,32806.666666666664,37940,46343.333333333336,3.6,4.633333333333333,0.28633333333333333,68.8,62.699999999999996,2.1,4,27.46666666666667,3.7333333333333334,0
77333,Nemours,45.48,40.08,9936,15976,23124,0.856,4768,8508,11300,13602,18518,21500,25024,31254,7.66,9.66,0.3612,67.24,NA,NA,NA,29.56,3.2,0
77337,Noisiel,59.25714285714286,30.614285714285714,11418.57142857143,19607.14285714286,28130,0.8585714285714285,6180,9847.142857142857,13235.714285714286,16602.85714285714,22670,26008.571428571428,30375.714285714286,37594.28571428572,6.285714285714286,7.642857142857143,0.3414285714285714,78.3,73.31428571428572,3.5142857142857142,1.4714285714285715,20.12857142857143,1.5714285714285714,0.14285714285714285
77350,Ozoir-la-Ferrière,NA,NA,21570,29562.5,39501.25,0.61875,15245,19655,23266.25,26465,32645,36675,42591.25,52547.5,3.7,4.675,0.287125,71.125,65.55,2.1625,3.4125,23.6625,5.2125,0.125
77373,Pontault-Combault,NA,NA,17195,24685,33393,0.671,10889,15356,18916,21868,27789,31313,35760,43232,4.24,5.19,0.2935,76.67999999999999,71.3,2.81,2.5700000000000003,19.81,3.51,0
77379,Provins,NA,NA,11030,17740,25880,0.872,5224,9436,12798,15144,20440,23870,28284,37926,21.68,13.34,0.4056,65.16,55.32,3.88,5.96,28.92,5.92,0
77390,Roissy-en-Brie,NA,NA,15343.75,22287.5,29648.75,0.6725,9523.75,13813.75,16873.75,19510,24820,27927.5,31715,37747.5,4.5375,5.425,0.290625,79.4,74.1125,3.5124999999999997,1.775,18.75,1.8499999999999999,0
77407,Saint-Fargeau-Ponthierry,NA,NA,18648.333333333332,26450,35371.666666666664,0.6333333333333333,12221.666666666666,16993.333333333332,20416.666666666668,23511.666666666668,29425,33245,38396.666666666664,48343.333333333336,4.016666666666667,5.233333333333333,0.3031666666666667,71.86666666666666,66.71666666666667,2.5833333333333335,2.5666666666666664,23.716666666666665,4.416666666666667,0
77445,Savigny-le-Temple,NA,NA,13343.75,20117.5,27527.5,0.715,7658.75,11738.75,14905,17598.75,22730,25851.25,29367.5,35357.5,5,5.925,0.303625,81.1,75.9625,3.5875,1.55,17.625,1.275,0
77468,Torcy,NA,NA,13216.666666666666,20193.333333333332,28370,0.7833333333333333,7717.777777777777,11717.777777777777,14642.222222222223,17503.333333333332,23132.222222222223,26511.11111111111,30677.777777777777,36864.444444444445,5.411111111111111,6.522222222222222,0.31833333333333336,80.25555555555556,74.83333333333333,3.8000000000000003,1.6222222222222222,17.877777777777776,1.8666666666666667,0
77479,Vaires-sur-Marne,NA,NA,16426,25742,36172,0.7959999999999999,9520,14170,18340,22082,29328,33538,38840,47640,5.8,7.2,0.3332,69.98,64.88,2.44,2.66,25.36,4.66,0
77487,Vaux-le-Pénil,NA,NA,19412.5,26822.5,35532.5,0.605,13042.5,17542.5,20940,24057.5,29755,33357.5,38077.5,46042.5,3.65,4.775,0.29025,68.1,63.4,1.85,2.85,27.174999999999997,4.7250000000000005,0
77514,Villeparisis,66.83333333333333,21.65,14375,21678.333333333332,29650,0.7083333333333334,8003.333333333333,12413.333333333334,15971.666666666666,18770,24583.333333333332,27758.333333333332,31685,38296.666666666664,4.9,6.066666666666666,0.3085,77.71666666666667,72.56666666666666,3.3666666666666667,1.7833333333333332,19.516666666666666,2.7666666666666666,0
78005,Achères,65.75714285714285,NA,14855.714285714286,22074.285714285714,31047.14285714286,0.7514285714285714,9080,13307.142857142857,16427.14285714286,19227.14285714286,25230,28701.428571428572,33944.28571428572,41800,4.942857142857143,6.085714285714285,0.3177142857142857,79,74.05714285714285,3.2142857142857144,1.7285714285714286,18.62857142857143,2.3714285714285714,0
78015,Andrésy,NA,NA,20696.666666666668,29753.333333333332,40673.333333333336,0.6766666666666666,13245,18523.333333333332,22838.333333333332,26413.333333333332,33678.333333333336,37938.333333333336,44418.333333333336,55186.666666666664,4.316666666666666,5.45,0.31066666666666665,75.48333333333333,70.43333333333334,2.2333333333333334,2.816666666666667,20.8,3.716666666666667,0
78029,Aubergenville,NA,NA,14736.666666666666,21438.333333333332,28568.333333333332,0.66,9411.666666666666,13358.333333333334,16343.333333333334,19135,24061.666666666668,26881.666666666668,30725,36993.333333333336,4.233333333333333,5.15,0.2881666666666667,75.23333333333333,NA,NA,NA,22.95,1.8166666666666667,0
78073,Bois-d'Arcy,NA,NA,20088.333333333332,27900,36765,0.5966666666666667,13181.666666666666,18316.666666666668,21790,25096.666666666668,30950,34678.333333333336,39691.666666666664,48123.333333333336,3.6999999999999997,4.516666666666667,0.27566666666666667,78.63333333333333,74.58333333333333,1.8833333333333333,2.1666666666666665,18.516666666666666,2.85,0.16666666666666666
78123,Carrières-sous-Poissy,NA,NA,13120,20735,29301.666666666668,0.8233333333333334,7680,11526.666666666666,14705,17520,23925,27381.666666666668,31866.666666666668,39138.333333333336,5.716666666666667,7.216666666666667,0.3393333333333333,83.4,77.55,4.066666666666666,1.7833333333333334,14.883333333333333,1.7166666666666666,0.16666666666666666
78124,Carrières-sur-Seine,NA,NA,21648,32108,44974,0.74,13232,19220,23622,27890,36466,41548,49772,63446,5.12,6.34,0.3346,79.6,74.38,2.54,2.68,15.700000000000001,4.7,0
78126,La Celle-Saint-Cloud,NA,NA,20640,32460.909090909092,47704.545454545456,0.8218181818181818,12811.818181818182,18419.090909090908,22880,27404.545454545456,37472.72727272727,43740,52542.72727272727,68287.27272727272,5.372727272727273,7.081818181818182,0.36063636363636364,71.30909090909091,65.76363636363637,2.463636363636364,3.081818181818182,21.954545454545453,6.736363636363636,0.09090909090909091
78138,Chanteloup-les-Vignes,NA,NA,10456,16962,25076,0.902,6038,9164,11628,14308,19286,23062,27218,34486,6.34,7.84,0.3514,79.06,NA,NA,NA,19.5,1.44,0.2
78146,Chatou,NA,NA,24378.46153846154,36523.846153846156,52763.846153846156,0.7853846153846153,15600,22027.69230769231,26983.846153846152,31747.69230769231,42010,48476.92307692308,57694.61538461538,74178.46153846153,4.907692307692308,6.546153846153846,0.34984615384615386,75.8076923076923,69.94615384615385,2.2615384615384615,3.6,18.099999999999998,6.092307692307692,0
78158,Le Chesnay-Rocquencourt,NA,NA,24376.428571428572,35763.57142857143,51383.57142857143,0.7521428571428571,16110,21972.85714285714,26778.571428571428,31290,40785,47327.857142857145,56300,73661.42857142857,4.585714285714285,6.15,0.3432142857142857,66.6,60.6,1.9357142857142857,4.064285714285714,26.557142857142857,6.8428571428571425,0.07142857142857142
78165,Les Clayes-sous-Bois,NA,NA,17866.666666666668,25640,34768.333333333336,0.6683333333333333,11223.333333333334,15761.666666666666,19638.333333333332,22391.666666666668,28831.666666666668,32538.333333333332,37356.666666666664,45358.333333333336,4.183333333333334,5.2,0.2936666666666667,73.31666666666666,69.11666666666667,2.4,1.8,23.866666666666667,2.816666666666667,0
78172,Conflans-Sainte-Honorine,NA,NA,17806.666666666668,26977.333333333332,37427.333333333336,0.742,10483.333333333334,15832.666666666666,19926.666666666668,23658.666666666668,30656.666666666668,34937.333333333336,40432.666666666664,49931.333333333336,5.293333333333333,6.5600000000000005,0.3218666666666667,76.59333333333333,71.82666666666667,2.5866666666666664,2.18,20.346666666666668,3.06,0
78190,Croissy-sur-Seine,NA,NA,27365,44137.5,66970,0.905,16562.5,24035,30707.5,36740,51787.5,60720,75177.5,100620,6.325,9.05,0.41575,69.9,65.4,1.75,2.75,18.8,11.3,0.25
78208,Élancourt,NA,NA,18281.25,26287.5,35295,0.66875,11528.75,16430,19951.25,23175,29457.5,33158.75,37947.5,46138.75,4.325,5.3,0.2935,75.4375,71.4,2.4625,1.575,21.7125,2.85,0
78242,Fontenay-le-Fleury,NA,NA,18305,26350,36370,0.7083333333333334,11986.666666666666,16408.333333333332,19995,23193.333333333332,29888.333333333332,33718.333333333336,39195,48108.333333333336,4.583333333333333,5.55,0.305,75.6,70.63333333333334,2.45,2.5166666666666666,21.8,2.6,0
78297,Guyancourt,NA,NA,14762.5,23843.75,35717.5,0.88375,8568.75,12761.25,16633.75,20005,28012.5,32790,38852.5,48241.25,5.7,7.0625,0.3475,82.5875,77.875,2.8625,1.85,15.1,2.3125,0
78311,Houilles,NA,NA,20630,30665.714285714286,42950.71428571428,0.7364285714285714,12794.285714285714,18531.428571428572,22610,26723.571428571428,35013.57142857143,40195.71428571428,46377.857142857145,56820.71428571428,4.7,5.75,0.3097857142857143,80.00714285714285,75.38571428571429,2.307142857142857,2.3142857142857145,16.42142857142857,3.5714285714285716,0
78335,Limay,NA,NA,11020,17850,25444,0.824,5824,9446,12542,15212,20560,23592,27288,33294,6.04,7.4,0.3344,75.38,69.88000000000001,4.38,1.12,22.38,2.24,0
78358,Maisons-Laffitte,NA,NA,26555.555555555555,40080,59163.333333333336,0.8144444444444444,16325.555555555555,23772.222222222223,29360,34683.333333333336,46570,54291.11111111111,65067.77777777778,87335.55555555556,5.411111111111111,7.433333333333334,0.37422222222222223,74.44444444444444,68.17777777777778,1.8444444444444443,4.4222222222222225,17.77777777777778,7.777777777777778,0
78361,Mantes-la-Jolie,43.92777777777778,48.26111111111111,8471.666666666666,14457.222222222223,21780.555555555555,0.9372222222222222,3750.5555555555557,7171.111111111111,9658.333333333334,12146.666666666666,16929.444444444445,20030,23977.777777777777,29916.666666666668,8.816666666666666,10.083333333333334,0.3751111111111111,71.89444444444445,NA,NA,NA,26.127777777777776,1.9777777777777779,0
78362,Mantes-la-Ville,NA,NA,12048.75,18772.5,26655,0.81125,6817.5,10436.25,13488.75,16160,21537.5,24676.25,28778.75,35200,5.8125,7.275,0.332125,74.375,68.925,4.0875,1.3625,23.3125,2.3125,0
78372,Marly-le-Roi,NA,NA,22914.285714285714,33994.28571428572,48131.42857142857,0.7314285714285714,14467.142857142857,20502.85714285714,25024.285714285714,29388.571428571428,38635.71428571428,44345.71428571428,52731.42857142857,67731.42857142857,4.757142857142857,6.285714285714286,0.3362857142857143,71.12857142857143,65.84285714285714,1.9428571428571428,3.342857142857143,23.62857142857143,5.242857142857143,0
78383,Maurepas,NA,NA,20003.75,27493.75,36517.5,0.62125,13736.25,18306.25,21502.5,24378.75,30377.5,34270,39092.5,47411.25,3.8,4.7,0.27775,70.675,66.3,2.375,2,26.15,3.175,0
78418,Montesson,NA,NA,23045,34653.333333333336,48395,0.735,14395,20591.666666666668,25406.666666666668,30125,39353.333333333336,44703.333333333336,52641.666666666664,66556.66666666667,4.75,5.916666666666667,0.325,75.6,70.16666666666666,2.1166666666666667,3.3166666666666664,18.78333333333333,5.616666666666666,0
78423,Montigny-le-Bretonneux,NA,NA,22052.85714285714,31905.714285714286,42653.57142857143,0.6557142857142857,14112.142857142857,19899.285714285714,24229.285714285714,28021.428571428572,35780,40087.142857142855,46109.28571428572,55551.42857142857,4.192857142857143,4.992857142857143,0.287,78.31428571428572,74.2642857142857,2.0714285714285716,1.9785714285714286,18.72142857142857,2.9642857142857144,0
78440,Les Mureaux,NA,NA,9612.727272727272,15485.454545454546,22227.272727272728,0.8218181818181818,4799.090909090909,8081.818181818182,10763.636363636364,13181.818181818182,17959.090909090908,20634.545454545456,23983.636363636364,29420.909090909092,6.490909090909091,7.754545454545454,0.3386363636363636,72.35454545454546,NA,NA,NA,25.98181818181818,1.6636363636363636,0
78481,Le Pecq,NA,NA,20956.25,31860,47005,0.81375,12713.75,18660,22992.5,27115,37168.75,43143.75,51262.5,64835,5.2125,6.8125,0.34925,72.925,67.27499999999999,2.4125,3.2375,21.65,5.425,0
78490,Plaisir,NA,NA,19301.666666666668,26713.333333333332,35649.166666666664,0.6333333333333333,12903.333333333334,17349.166666666668,20940.833333333332,23766.666666666668,29810,33435.833333333336,38100,45992.5,3.9833333333333334,4.783333333333333,0.2785,79.16666666666667,NA,NA,NA,18.65833333333333,2.1750000000000003,0.08333333333333333
78498,Poissy,NA,NA,14826.470588235294,22760,32741.764705882353,0.8070588235294117,8708.823529411764,13071.176470588236,16487.058823529413,19692.941176470587,26248.823529411766,30421.764705882353,35608.82352941176,44819.41176470588,5.729411764705882,7.129411764705882,0.3397058823529412,75.35882352941177,NA,NA,NA,21.841176470588234,2.8,0.11764705882352941
78517,Rambouillet,NA,NA,19681,27499,37506,0.655,13061,17889,21297,24439,30957,35095,40943,50429,4.0200000000000005,4.93,0.2969,69.73,65.04,2.23,2.46,26.31,3.96,0
78545,Saint-Cyr-l'École,NA,NA,16765.714285714286,25712.85714285714,36222.857142857145,0.7628571428571428,9921.42857142857,14834.285714285714,18644.285714285714,22270,29338.571428571428,33847.142857142855,39117.142857142855,47445.71428571428,5.014285714285714,6.085714285714285,0.3171428571428571,81.58571428571429,77.11428571428571,2.4857142857142858,1.9857142857142858,15.885714285714286,2.5285714285714285,0
78551,Saint-Germain-en-Laye,NA,NA,23110.5,35736,54207,0.8835,14124.5,20353,25511.5,30276,41452.5,49186,60273.5,82471,6.16,8.605,0.39905,71.96,65.925,2.095,3.94,19.23,8.81,0
78586,Sartrouville,NA,NA,16826.190476190477,24970.95238095238,34572.380952380954,0.7471428571428571,10286.190476190477,14967.619047619048,18498.571428571428,21748.571428571428,28373.333333333332,32277.14285714286,37422.380952380954,45974.76190476191,5.247619047619048,6.347619047619047,0.31566666666666665,77.91428571428571,72.42857142857143,3.314285714285714,2.1714285714285713,18.857142857142858,3.2285714285714286,0
78621,Trappes,50.63333333333333,41.775,9371.666666666666,15331.666666666666,22472.5,0.8633333333333333,5206.666666666667,8103.333333333333,10607.5,12970.833333333334,17865.833333333332,20815,24348.333333333332,30041.666666666668,5.816666666666666,7.241666666666666,0.34008333333333335,81.08333333333334,NA,NA,NA,17.583333333333332,1.3333333333333333,0.16666666666666666
78624,Triel-sur-Seine,NA,NA,21950,30310,40790,0.6266666666666667,14386.666666666666,19760,23636.666666666668,26956.666666666668,34350,38576.666666666664,44350,55220,4,5.033333333333333,0.298,75.86666666666666,70.4,2.1666666666666665,3.3,19.8,4.333333333333333,0
78640,Vélizy-Villacoublay,NA,NA,21483,30023,39933,0.616,13993,19513,23072,26629,33537,37389,42766,53012,3.8899999999999997,4.7,0.2819,74.08,70.33,2.04,1.71,22.95,2.9699999999999998,0
78642,Verneuil-sur-Seine,NA,NA,20218,29690,40586,0.696,13174,18034,22230,25984,33522,38028,43624,54402,4.42,5.78,0.3192,75.2,69.78,2.58,2.84,21.14,3.66,0
78646,Versailles,NA,NA,23952.5,35927.77777777778,51992.22222222222,0.7902777777777777,15256.944444444445,21373.61111111111,26331.11111111111,31143.333333333332,41347.77777777778,47867.5,57206.11111111111,74703.61111111111,5.138888888888889,7.080555555555556,0.36033333333333334,71.99722222222222,66.66944444444444,1.8416666666666668,3.486111111111111,20.566666666666666,7.436111111111111,0
78650,Le Vésinet,NA,NA,29946,47208,74872,0.9560000000000001,18258,26600,33346,40078,55762,67360,85764,123400,6.84,11.799999999999999,0.4786,71.02,64.32000000000001,1.3,5.4,16.08,12.9,0
78674,Villepreux,NA,NA,21387.5,29970,39590,0.6025,14430,19380,23315,26405,33087.5,37230,42422.5,51375,3.55,4.275,0.2695,76.375,71.825,2.15,2.4,20.95,2.6750000000000003,0
78686,Viroflay,NA,NA,25894.285714285714,38107.142857142855,53534.28571428572,0.7257142857142858,16475.714285714286,23202.85714285714,28204.285714285714,32961.42857142857,43418.57142857143,49764.28571428572,58382.857142857145,73481.42857142857,4.5285714285714285,5.914285714285715,0.33314285714285713,76.24285714285715,71.9,1.7571428571428571,2.5857142857142854,17.900000000000002,5.857142857142857,0
78688,Voisins-le-Bretonneux,NA,NA,27750,38278,51930,0.634,18864,25318,30144,34112,42792,48248,55962,69496,3.82,4.58,0.2858,76.14,72.34,1.54,2.26,20.1,3.7600000000000002,0
79049,Bressuire,NA,NA,13830,19672.5,26157.5,0.65375,8390,12418.75,15000,17358.75,22050,24617.5,28262.5,35417.5,11.4,9.05,0.327,63.85,56.5,2.5875,4.7625,30.025,6.125,0
79191,Niort,NA,NA,13295.454545454546,21080,30430.454545454544,0.8877272727272727,6666.818181818182,11484.09090909091,15009.545454545454,18063.636363636364,24240.454545454544,28159.090909090908,33240,42117.72727272727,NA,NA,0.3738181818181818,67.1,60.15,2.7772727272727273,4.172727272727273,29.540909090909093,3.359090909090909,0
79202,Parthenay,42.3,27.1,12310,18518,25270,0.704,5540,10514,13620,16236,20978,23696,27316,34070,7,8.64,0.3422,57,49.56,3.06,4.38,38.24,4.76,0
79329,Thouars,NA,NA,12235.714285714286,18465.714285714286,24752.85714285714,0.6857142857142857,5887.142857142857,10508.57142857143,13872.857142857143,16298.57142857143,20531.428571428572,23118.571428571428,26641.428571428572,33554.28571428572,9.200000000000001,9.228571428571428,0.347,54.142857142857146,47.17142857142857,2.7857142857142856,4.185714285714286,40.114285714285714,5.742857142857143,0
